iqipyryl,Margaret Withers,1997-9-12,Mauritania,7730,Midlane Carry,Venomancer
akujeshi,Geoffrey Kelley,2005-1-10,Syria,5697,Support,Templar Assassin
ugochok,Clarence Horton,1997-12-22,Tunisia,8934,Full Support,Rubik
qisheja,Joe Skrebes,2004-2-12,Albania,9026,Full Support,Spectre
hohulov,William Carr,2005-12-3,Yemen,6386,Support,Pudge
bypocy,Chad Szekely,2003-2-16,Zimbabwe,6380,Offlaner,Jakiro
akashoga,Mary Pitts,1985-1-8,Albania,5280,Offlaner,Windranger
galeshuw,Mike Goodwin,1994-1-7,France,9007,Offlaner,Night Stalker
coselad,Scott Sylla,1988-5-28,Dominica,8054,Carry,Queen of Pain
muchuqogiq,Peter Comeaux,1997-10-10,Mauritius,5838,Offlaner,Void Spirit
ebuchazhis,Dong Grant,2002-7-2,Philippines,7128,Carry,Crystal Maiden
harili,Richard Lebron,1991-9-26,Bhutan,8431,Support,Lich
yqyvawyc,Adam Kinder,2004-5-18,Ethiopia,7428,Support,Invoker
ezhachugoc,Kevin Nunez,1993-8-12,Ivory Coast,8700,Offlaner,Sand King
egynif,Grant Jackson,1986-9-11,Burundi,6369,Midlane Carry,Nature’s Prophet
fanitilith,Kimberly Marshall,1999-4-23,Bhutan,5496,Full Support,Dragon Knight
picyhyvi,Tamela Armstrong,1997-7-19,Tanzania,5926,Support,Batrider
owikhoqycha,Timothy Gomez,1999-12-28,Denmark,9911,Support,Puck
ulekhiseby,Anna Lopez,2002-9-11,Ivory Coast,5877,Carry,Tide Hunter
shabacywij,Lillian Pocius,1987-7-9,Bahamas,8352,Support,Enchantress
gotifox,Lois Lowrance,1997-6-21,Yemen,8253,Carry,Vengeful Spirit
efimazi,Viola Roberts,1997-7-4,Sierra Leone,5710,Offlaner,Winter Wyvern
ylylefomu,Boyd Watts,1986-5-26,Suriname,6055,Offlaner,Enigma
giliqaf,Roselle Carroll,1997-9-17,Vietnam,6015,Full Support,Tide Hunter
ogoqolu,Angle Howell,1991-12-25,Burkina,5399,Support,Hoodwink
inechudi,Cleo Chandler,1993-11-5,Canada,7873,Offlaner,Rubik
oshuref,Kimberlee Appell,1997-6-23,Germany,9607,Support,Techies
ojemesh,Leah Barrow,1995-6-10,Australia,8008,Support,Invoker
yreleva,James Meeker,1994-4-24,Latvia,9516,Offlaner,Spirit Breaker
ekuzuzyg,Darryl Sosa,1995-12-1,Singapore,8228,Support,Jakiro
xuvashumes,Cheryl Hanson,1999-4-23,India,5263,Midlane Carry,Riki
xaweryqed,Phyllis Conti,1986-6-11,Mauritania,5735,Offlaner,Shadow Demon
okajixyba,Sarah Sutton,1995-3-14,United States,7011,Full Support,Medusa
zhysezoqa,Miranda Allison,2005-10-12,Nepal,6431,Support,Ogre Magi
opimodeh,Guadalupe Fink,1995-3-9,Hungary,7969,Carry,Ursa
pulilo,Eileen Leach,2001-11-12,Dominican Republic,5281,Carry,Zeus
sewyqu,Grover Dorsey,1988-7-14,Slovakia,7367,Offlaner,Chaos Knight
upegythaj,Royal Sisco,1997-11-11,Algeria,9166,Support,Pugna
ujynyv,Jeannie Whitley,1991-4-10,Vanuatu,5412,Full Support,Winter Wyvern
atisovash,Mark Abdullah,1990-11-7,Germany,8602,Offlaner,Spirit Breaker
izhyhapesy,George Tso,1994-5-24,Georgia,5712,Full Support,Io
nishihyda,Terrance Reeves,1989-10-15,Guinea-Bissau,7731,Full Support,Magnus
cynuzonuq,Ryan Mclean,1988-8-15,Barbados,8728,Support,Magnus
athichot,Betty Kunz,2002-7-15,Samoa,5002,Carry,Dragon Knight
apathakuq,Shirley Molina,2004-1-24,Lesotho,8910,Full Support,Lion
laridil,Sharon Garton,1992-1-28,Brunei,6795,Support,Wraith King
unuxyna,Steven Gomez,2000-8-22,Dominica,8910,Full Support,Medusa
sesazodyv,Deborah Galvez,2001-5-20,Norway,5709,Carry,Naga Siren
pafamipo,Karisa Allbright,1992-12-22,Colombia,9903,Carry,Crystal Maiden
udeqajo,Christopher Erickson,1987-11-2,Fiji,5827,Midlane Carry,Pangolier
echidito,Anna Sysyn,2003-3-12,Belgium,5293,Offlaner,Enchantress
igechot,Robert Richardson,1996-2-14,Liberia,9235,Midlane Carry,Skyrath Mage
thathylyn,Peter Miller,1986-7-21,Slovakia,8623,Offlaner,Skyrath Mage
oduvyshug,Jill Herrin,1993-12-27,Norway,8071,Support,Hoodwink
udaxen,Charles Lafferty,1999-2-18,Israel,5059,Midlane Carry,Rubik
lihipop,Debra Gregory,1999-5-8,Iceland,9608,Carry,Alchemist
eridojode,Steven Wildey,1995-8-2,Gambia,7299,Carry,Ancient Apparition
ejemyko,Antonia Pallan,1997-9-14,Rwanda,9137,Full Support,Ursa
echojozhuga,Stanley West,1985-9-28,Liberia,7115,Carry,Chaos Knight
qodujiri,Hattie Honaker,2004-1-12,Jamaica,9249,Full Support,Bristleback
apokys,Gloria Mizell,1995-8-1,Rwanda,6025,Offlaner,Enigma
shyjasyve,Linda Harrison,1985-3-12,Malawi,8575,Carry,Disruptor
emyzyb,Kathleen Redding,1997-10-22,Slovakia,9108,Support,Tinker
okacheth,Blanche Houston,1994-6-17,Israel,6779,Carry,Techies
shemynathal,Cora Finley,2005-12-6,Lesotho,5628,Midlane Carry,Omni Knight
ithotyrowe,Joseph Cooper,2002-1-11,Germany,5497,Offlaner,Riki
zhusunypo,Sheri Talavera,2003-8-18,Sweden,7371,Midlane Carry,Omni Knight
isopogot,Carol Harrod,2003-11-13,Japan,8788,Full Support,Disruptor
oxatyneth,Mandy Morrow,2004-11-9,Zimbabwe,8611,Support,Slardar
ikezhuth,Walter Anderson,1998-3-6,Antigua & Deps,5218,Offlaner,Shadow Fiend
tavegoqad,Eileen Pritchett,1990-6-4,Tanzania,7769,Support,Arc Warden
hygota,Chong Lassalle,1991-11-5,Greece,9108,Midlane Carry,Pudge
qekemu,Christine Flamand,1995-6-8,Tanzania,8763,Full Support,Viper
nyxisyfyx,Winifred Hurtubise,1987-5-13,Sweden,7971,Offlaner,Clinkz
miralob,Marie Anderson,1994-3-9,Kiribati,9821,Carry,Batrider
azhezud,Jason Lederman,2000-11-26,El Salvador,7758,Full Support,Magnus
uwybeguda,Stuart Rubins,1994-5-8,Ecuador,8302,Midlane Carry,Weaver
ufilovore,Toni Logan,1996-3-18,Nauru,8469,Carry,Venomancer
akyshacha,Letha Brown,2003-2-1,United Kingdom,5367,Offlaner,Legion Commander
zixisi,Sharon Thomsen,1988-11-21,Belgium,9306,Carry,Lycan
kezhupesh,Francis Kurohara,1997-12-13,Dominica,5274,Full Support,Magnus
osiwom,Mary Elms,2005-1-24,Uganda,6436,Full Support,Slardar
chohofylis,Lilian Keller,1990-1-5,Kazakhstan,9371,Midlane Carry,Broodmother
asohon,Louis Sanders,1996-5-16,Korea South,7563,Offlaner,Earthshaker
ukojudu,Bonnie Lake,1988-11-18,Latvia,8011,Midlane Carry,Lycan
iqiqazha,Arthur Copeland,1995-2-3,Haiti,8526,Support,Death Prophet
izhizithykh,Fritz Gilmartin,1994-5-11,Australia,8529,Support,Ursa
khilabo,Paul Lofquist,1991-9-9,Croatia,6717,Carry,Shadow Fiend
ahaquvesi,John Miller,2003-5-4,Moldova,5109,Offlaner,Arc Warden
izhowumivy,Charles Stannard,1989-5-25,San Marino,6853,Midlane Carry,Pudge
ybykazi,Terry Coleman,1994-9-24,Jordan,5290,Full Support,Oracle
ykekhoco,Sarah Bennett,1986-8-16,Liechtenstein,8024,Support,Dark Seer
ykhuchuny,Christina Watkins,1987-5-20,Trinidad & Tobago,5262,Midlane Carry,Slark
dyzhedu,Margo Wallis,1993-9-10,Marshall Islands,9367,Carry,Necrophos
chupeshothe,Dorothy Heeren,2004-4-25,Rwanda,5432,Midlane Carry,Enchantress
khygeshuzow,Linda Mattera,1994-4-12,Togo,8452,Support,Dazzle
fejyryq,John Padilla,2000-9-12,India,5249,Midlane Carry,Morphling
jasishut,Katherine Burns,2000-4-11,Tuvalu,9924,Carry,Necrophos
wizasu,Steven Lenz,2002-4-3,Singapore,9838,Midlane Carry,Alchemist
wocohydu,Carrie Parker,1991-2-27,Ukraine,9991,Full Support,Meepo
oxupyjychy,James Boyd,1987-1-23,Portugal,5710,Support,Hoodwink
yqiqichu,Jeff Robinson,1987-8-27,Maldives,5808,Carry,Sven
urykushecho,Keisha White,1992-9-13,Montenegro,9020,Midlane Carry,Terrorblade
thafipyly,Grover Saddler,1996-8-18,Mozambique,5357,Support,Rubik
avuwice,Albert Ligget,1989-5-6,Barbados,6513,Carry,Lycan
befizush,Shannon Regnier,1986-7-27,Armenia,5061,Full Support,Ancient Apparition
amacyle,Bradley Etter,2004-10-23,Mauritius,8831,Midlane Carry,Viper
apukhavik,Janna Davison,1994-4-17,Sudan,9767,Carry,Ember Spirit
ushyqatep,Meghan Thomas,1985-2-6,Botswana,7665,Midlane Carry,Jakiro
shysepyjih,Lula Jolly,1987-2-5,Tanzania,5219,Support,Hoodwink
ethehosy,Andrea Barney,1989-2-6,Korea South,7571,Carry,Invoker
khipehanop,Stanley Swelgart,1996-9-1,Dominican Republic,5077,Carry,Rubik
oxemujef,Lewis Miller,2000-9-17,Mexico,7293,Support,Visage
ebahadeba,Teresa Smith,1997-7-1,Burundi,6964,Full Support,Puck
ikarishichu,Kelly Herbert,1996-10-6,Mozambique,9882,Full Support,Anti-Mage
ashiwydy,Patrick Kesterson,2005-1-5,San Marino,7823,Carry,Grimstroke
ojyqepir,Sandra Walker,2000-2-16,Ivory Coast,7299,Full Support,Broodmother
bohoxadosh,Mary Oakes,1985-6-26,Turkmenistan,5965,Full Support,Visage
olimojith,Lynnette Guidry,1988-12-4,Rwanda,8077,Carry,Pudge
khuzabaqyp,Richard Macqueen,1992-4-28,St Kitts & Nevis,6117,Support,Witch Doctor
madyfoxij,Wesley Shultz,1990-4-27,Estonia,6150,Support,Sniper
onirekhyx,Sammie Larson,1993-4-1,San Marino,8123,Support,Ancient Apparition
mywukuwosh,Lea Tennant,1990-7-19,Serbia,8311,Support,Invoker
ebypyc,Alicia Netto,2002-11-23,Estonia,7776,Offlaner,Zeus
atebusyz,Raymond Barker,1994-10-20,Fiji,9045,Carry,Void Spirit
puhithe,Andrea Lindsay,1987-11-19,France,9252,Offlaner,Dark Seer
aqyshic,Joyce Johnson,1986-7-23,Paraguay,6358,Support,Witch Doctor
ojuhagugi,Louis Landwehr,1993-1-10,Maldives,9767,Midlane Carry,Anti-Mage
equbesh,Ashley Francis,1994-1-28,Micronesia,9399,Offlaner,Razor
huzhyralu,Mary Landry,1991-12-2,Ivory Coast,5596,Offlaner,Enchantress
enofyjyn,Daniel Thompson,1997-5-24,Romania,6561,Support,Drow Ranger
sohoterah,Arlena Summers,2002-2-11,Peru,6723,Midlane Carry,Grimstroke
ithopekh,Mary Robinson,1990-2-18,Monaco,7249,Full Support,Invoker
cekhuvy,Shari Young,1992-4-1,Kazakhstan,6432,Full Support,Pangolier
asyfan,Loretta Capps,2001-10-6,Panama,8557,Carry,Nature’s Prophet
ibozym,Lisa Salsbury,1993-3-22,Burundi,6684,Carry,Bounty Hunter
pozhyfalo,Norma Panchik,1994-4-13,Burundi,5280,Offlaner,Warlock
yqeceh,Ronald Brown,2001-4-24,Armenia,8870,Support,Faceless Void
ojehoji,Richard Giddings,1995-2-15,Turkey,9376,Carry,Treant Protector
usheshozhub,Louise Neumeyer,2005-7-10,San Marino,8442,Offlaner,Io
oshixadythy,Pearl Johnson,1985-11-16,Azerbaijan,5776,Midlane Carry,Outworld Destroyer
lihychekhy,Lynn Hayden,1987-11-27,Gabon,8950,Carry,Medusa
ocefozhochi,Josephine Rooks,1993-1-13,Brazil,8192,Offlaner,Abbadon
lozhathechi,Minnie Facer,1999-6-14,Montenegro,6160,Midlane Carry,Drow Ranger
bathishyso,Reginia Booth,1990-10-20,Bahamas,7821,Offlaner,Shadow Fiend
zaveheh,Maurice West,2004-3-5,Uzbekistan,9009,Full Support,Undying
ijasec,Debbie Hilbert,2005-8-9,Morocco,5140,Carry,Brewmaster
uthothithu,Elaine Hatten,2001-8-11,Benin,5300,Full Support,Meepo
fithethe,Alan Rhea,1989-2-17,Guinea-Bissau,6676,Offlaner,Venomancer
jozhoshishuq,June Wickman,1996-8-20,Turkmenistan,7008,Offlaner,Void Spirit
ozyhar,Patricia Bridges,1999-2-28,United Kingdom,9152,Carry,Morphling
gobuqazhyq,Crystal Crook,2004-6-15,Tonga,7309,Carry,Life Stealer
otogulis,Kristen Bowling,1986-1-27,Sri Lanka,8869,Midlane Carry,Beastmaster
yruger,Mary Mckay,2000-12-24,Azerbaijan,8209,Full Support,Dawnbreaker
gikhazasyl,John Mcelhaney,1999-10-21,Taiwan,7354,Midlane Carry,Arc Warden
ahuthyjy,Arthur Hardin,1997-1-13,Morocco,6344,Carry,Death Prophet
itekih,Virginia Abram,1989-7-21,Rwanda,5643,Offlaner,Ancient Apparition
jijethyk,Elizabeth Moeller,2002-1-17,Jamaica,7666,Full Support,Broodmother
dihezha,Danny Smith,1985-10-25,Israel,9168,Support,Spirit Breaker
itasochi,Beatrice Martirano,1991-3-2,Estonia,8645,Offlaner,Visage
zhusybebu,Mary Jackiewicz,2005-2-28,Kosovo,8702,Support,Witch Doctor
typevomec,Ka Smith,2002-3-12,Iceland,9305,Carry,Drow Ranger
thufofot,Ken Bell,2002-8-2,Denmark,9744,Full Support,Phoenix
ilypemura,Elizabeth Pitts,1999-2-2,Papua New Guinea,5317,Support,Phantom Lancer
jyrethut,William Erekson,1993-5-7,Georgia,6704,Support,Riki
alachyv,Thomas King,1987-9-3,Iceland,9669,Full Support,Night Stalker
chyzashe,Joshua Krigger,2000-6-25,Togo,8751,Midlane Carry,Anti-Mage
katyda,Charles Briggs,1985-3-22,Grenada,8014,Support,Templar Assassin
porobocog,Staci Posey,1987-5-5,Fiji,5912,Support,Puck
thebirab,Joshua Ramirez,1989-10-26,Fiji,5766,Full Support,Invoker
omatikasu,Susie Gonzalez,1986-5-19,Switzerland,5566,Offlaner,Techies
fushicoch,Pauline Hamby,1992-12-24,Ghana,8955,Midlane Carry,Weaver
qizhuju,Ian Swem,1999-2-2,Senegal,9376,Midlane Carry,Clinkz
bifelish,Beau Mckeever,2003-3-20,Antigua & Deps,5404,Support,Oracle
yvuwuci,Helen Barbeau,1990-10-15,Burundi,8632,Midlane Carry,Tusk
oxojykh,Robin Steenberg,1998-3-15,Egypt,7298,Carry,Void Spirit
ikhopethep,Charles Miller,2000-8-8,Belarus,7772,Carry,Luna
zhyhegash,Lola Mcgowin,2002-10-26,Jordan,8444,Full Support,Brewmaster
doshama,Brenda Keen,1994-8-2,Tajikistan,8888,Full Support,Keeper of the Light
avibasa,Frank Hunter,2003-3-24,Kenya,6176,Offlaner,Meepo
obyzhozh,Estell Jackson,1999-3-4,Kosovo,8002,Full Support,Zeus
rejyku,Joseph Dozier,1986-9-3,Lesotho,7084,Support,Terrorblade
yfuzheh,James Saleh,1989-2-15,Bulgaria,7921,Offlaner,Spirit Breaker
maqachasosh,Robert Sechrist,1995-10-6,Equatorial Guinea,5882,Full Support,Vengeful Spirit
owaqizh,Raymond Welder,1997-5-15,Cameroon,7372,Support,Legion Commander
theqibed,Lee Crockett,1987-9-22,United States,5019,Midlane Carry,Death Prophet
manukita,Inez Nall,2001-8-27,Jordan,7444,Support,Slark
thazafyr,Dewitt Gould,1991-12-27,India,8765,Carry,Tusk
gothupozhu,Rodney Martinez,1993-4-18,Iran,6679,Carry,Monkey King
pathemyv,Angela Lamothe,1997-7-5,Oman,8534,Offlaner,Earthshaker
jusiqi,Beverly Vanhoutte,1991-6-16,Oman,7115,Carry,Winter Wyvern
jezunib,Beth Collins,1987-10-21,Uganda,8270,Full Support,Tusk
lododoxo,Stephanie Key,1988-4-3,Cambodia,9891,Support,Luna
kazeloda,Charles Hall,2001-10-17,Japan,9186,Full Support,Brewmaster
hygychy,Carlos Lund,2003-1-15,United States,8530,Support,Brewmaster
afekoqich,Vivian Rogers,1985-5-16,Samoa,8904,Full Support,Faceless Void
vicibu,Julio Balder,1999-6-15,Guyana,5035,Full Support,Ember Spirit
qusuzizhe,Diane Lucas,1998-8-19,Germany,8624,Support,Puck
ehukyzeku,Lisa Mercer,1995-3-3,Gabon,6112,Offlaner,Meepo
avicoze,Edith Bowman,2003-6-5,Brazil,8593,Midlane Carry,Beastmaster
arerybith,Samuel Adkison,1990-12-12,Nepal,6381,Carry,Axe
paxypanih,Alanna Moore,1997-7-5,Cyprus,8696,Midlane Carry,Doom
wafiremuc,Pablo Adams,1996-9-16,Hungary,7828,Carry,Underlord
ereziqi,Richard Patterson,2004-1-16,Saint Vincent & the Grenadines,8863,Carry,Witch Doctor
isharama,Diane Donnally,2000-7-10,Ukraine,6099,Support,Dazzle
agygud,James Milan,1993-11-14,Nauru,6403,Offlaner,Disruptor
iqithohy,Marilyn Payne,2003-4-27,Egypt,7118,Carry,Dazzle
atedakh,Julian Morgan,2004-8-10,Liberia,7751,Support,Oracle
xyjabafe,Joseph Imhoff,1991-4-27,Tunisia,7612,Offlaner,Alchemist
epushozh,Christopher Daddio,1993-4-23,Slovakia,9056,Full Support,Queen of Pain
uchyqahe,Ernest Sykes,1994-9-15,Honduras,7400,Midlane Carry,Faceless Void
axypele,Irene Brooks,2002-10-9,Peru,6504,Full Support,Troll Warlord
thyzacoda,Steven Turner,1985-8-8,Israel,5430,Midlane Carry,Tinker
otodereth,Shara Scott,2001-6-27,Paraguay,6952,Support,Spirit Breaker
tenuna,Doris Baker,2002-4-1,Eritrea,8934,Offlaner,Meepo
ocikhyzyq,Kelly Cook,1996-6-2,Azerbaijan,8970,Offlaner,Centaur Warrunner
aceshecu,Virginia Bowling,1997-5-17,Nepal,5830,Midlane Carry,Chaos Knight
xodamu,Leon Jemerson,1989-9-15,Guinea-Bissau,9909,Full Support,Necrophos
ozhagumawy,Amal Renfrow,1988-1-12,Central African Rep,9641,Midlane Carry,Keeper of the Light
niquthatha,Carl Johnson,1987-5-6,Solomon Islands,8100,Midlane Carry,Shadow Demon
lehachu,Jaymie Billiot,2000-9-7,Burundi,6015,Full Support,Riki
udizhibul,Martin Luna,1995-1-16,Djibouti,8557,Midlane Carry,Lich
ikysatheq,Mavis Coley,2002-4-24,Uganda,9896,Carry,Phantom Lancer
dasykhechar,David Pelton,1985-1-19,Bahamas,9798,Full Support,Shadow Demon
wufyzho,Bertha Williams,1995-3-2,Guinea-Bissau,9297,Midlane Carry,Kunkka
aqomipuk,Lorene Rothrock,1997-8-14,Namibia,6656,Offlaner,Witch Doctor
pabozhy,Dave Trollinger,1986-8-4,Egypt,5212,Carry,Slark
khyhutozhum,Elizabeth Nawrocki,2005-10-17,Tunisia,6721,Full Support,Shadow Shaman
ekhisonac,James Ohanlon,2004-4-14,Trinidad & Tobago,8205,Carry,Tiny
zhexeko,Michael Ulatowski,2000-11-2,Sierra Leone,5458,Offlaner,Warlock
riziru,Eric Spencer,2005-3-26,Dominica,5088,Offlaner,Hoodwink
atebych,Latoya Hayden,1986-3-7,Togo,9178,Offlaner,Centaur Warrunner
dejozel,Maribeth Purtle,1991-11-4,Turkmenistan,7746,Midlane Carry,Warlock
itafalade,Lula Horton,1985-1-14,Zimbabwe,5392,Full Support,Winter Wyvern
suwoqithoh,Lisa Smith,1993-8-25,Mongolia,5044,Support,Axe
jokazhokhuc,Robert Wigfall,1990-1-7,Bahrain,8827,Full Support,Timbersaw
gehudygub,Deborah Betts,1985-9-1,Sweden,9462,Full Support,Queen of Pain
koqodobi,Dale Gilman,2000-12-8,Singapore,6208,Carry,Legion Commander
ymomawu,Phoebe Garcia,1989-3-22,Romania,7845,Full Support,Dragon Knight
buqisokh,Carrie Becker,2003-6-21,Poland,7472,Support,Lina
iwojycebu,Jean Logue,1990-11-21,Iran,8726,Offlaner,Crystal Maiden
thuchacho,Janice Martinez,1998-11-4,Comoros,7882,Midlane Carry,Lion
ynobyn,Richard Blackwood,2005-2-8,Gambia,6055,Midlane Carry,Ember Spirit
inomiqy,Margit Newton,2000-6-20,Sweden,6749,Midlane Carry,Void Spirit
caqathos,Michael Wallace,1991-1-27,Mongolia,8322,Full Support,Anti-Mage
ivivuhec,Carrie Hardiman,1990-7-26,Liechtenstein,6817,Carry,Enchantress
idixoqyche,Terry Smith,2002-2-5,Luxembourg,8636,Full Support,Beastmaster
axumuvero,Edith Garbarino,1985-5-3,United Kingdom,9429,Full Support,Elder Titan
chopenelo,Quincy Mathews,1987-2-19,Bosnia Herzegovina,6795,Midlane Carry,Razor
ufyzep,Jeffery Weiland,2004-5-28,Haiti,6547,Full Support,Juggernaut
nigedaq,Ruby Pelkey,1990-10-14,Ukraine,9692,Support,Techies
nofojib,Alissa Knutsen,1986-7-4,China,5545,Midlane Carry,Oracle
agazuk,Lee Egan,2003-1-20,Qatar,6249,Carry,Sven
dasorur,Amanda Ross,1988-2-11,Ireland Republic,7137,Midlane Carry,Treant Protector
ohyqazur,Susan Lawler,1987-5-1,Lesotho,5775,Support,Skyrath Mage
bothovuva,Aaron Horton,2003-1-16,Kazakhstan,5168,Support,Phantom Lancer
qyzafejuz,John Almeida,1989-7-12,Andorra,9607,Carry,Anti-Mage
naqanijup,Ramona Mccleary,1998-5-17,Eritrea,6007,Full Support,Templar Assassin
olyxofeh,James Peebles,1986-11-25,Congo,7699,Midlane Carry,Phoenix
xihyropy,Lori Riley,2005-7-1,Uruguay,8645,Midlane Carry,Invoker
ezhanechu,James Hunter,1986-8-2,Equatorial Guinea,5187,Midlane Carry,Undying
buveti,Linda Freeman,2000-9-1,Australia,7220,Midlane Carry,Crystal Maiden
piledy,Otis Wiens,1995-9-13,Grenada,9443,Carry,Naga Siren
jochychoxu,Antonio Leyva,1988-11-16,Cambodia,8641,Support,Tinker
ladokhaqo,William Martin,2002-5-10,Congo Democratic Rep,6257,Offlaner,Phantom Lancer
ahifylo,Tracy Lynch,2000-8-2,Palau,7671,Support,Witch Doctor
wedekapud,Steven Slaton,1987-2-6,Lesotho,5534,Support,Snapfire
mivythyqyf,Holly Pride,1999-6-24,Guatemala,7194,Full Support,Keeper of the Light
kukiqe,Richard Palczynski,1989-10-15,Libya,8063,Offlaner,Dark Willow
ehexuzhag,David Guzman,2004-1-22,Kyrgyzstan,8809,Support,Riki
enoqodyde,Helen Hale,1994-5-28,Germany,7915,Carry,Monkey King
gishozuchu,Lena Kulig,2003-4-23,Dominican Republic,6684,Support,Mirana
qyharylu,Justin Saiz,1992-10-6,Indonesia,5699,Support,Monkey King
vogishu,Harold Diaz,1987-4-13,Sao Tome & Principe,8247,Full Support,Phantom Lancer
cyzhinejyz,Rowena Jones,1986-3-23,Bosnia Herzegovina,8666,Full Support,Brewmaster
lucevuk,Diane Pergande,1996-9-16,Barbados,5074,Carry,Dragon Knight
eshakev,Anthony Jackson,1994-7-28,Sri Lanka,8712,Full Support,Juggernaut
izheqyfi,Dorothy Ball,1988-9-14,Kuwait,9489,Carry,Underlord
bidozikom,Ernest Anguiano,2003-11-4,Latvia,9670,Midlane Carry,Batrider
shocodal,Karen Sutton,2005-5-2,Uzbekistan,9493,Support,Alchemist
atharyba,Dale Branson,2003-4-21,Bolivia,9216,Midlane Carry,Tide Hunter
ylogishaf,Christine Andrus,1999-1-26,Qatar,9261,Full Support,Arc Warden
rixychyhaw,Wanda Colwell,1989-3-7,Albania,5252,Offlaner,Riki
itaqishiru,Betty Garcia,2003-3-14,Mali,6985,Full Support,Dragon Knight
qyhiwi,John Moya,1995-2-16,Zambia,5452,Carry,Disruptor
yvychymuq,Benny Price,1991-8-15,Fiji,5934,Midlane Carry,Lone Druid
chychukicho,George Garcia,1997-9-8,Paraguay,8905,Support,Sniper
thilude,Susan Haro,2003-10-9,Chile,7021,Full Support,Meepo
xapykhypy,Don Green,1989-11-17,Cuba,5151,Midlane Carry,Magnus
qusewo,Carol Taylor,1989-11-8,Uganda,7692,Midlane Carry,Terrorblade
patorokh,Martha Jacobs,1994-10-7,Nicaragua,7852,Carry,Ancient Apparition
inegyzig,Lena Schaupp,2005-7-20,Swaziland,6870,Carry,Doom
dikhusakhu,Esther Roberts,2000-8-19,Oman,6078,Offlaner,Omni Knight
erizhuxuz,Amanda Moore,2000-2-14,Honduras,5452,Carry,Shadow Fiend
ofafyk,James Hendrix,2000-1-10,Peru,7247,Full Support,Necrophos
topefosez,Herbert Pollard,1994-2-14,Nigeria,9434,Support,Weaver
qizushop,Morris Nickel,2004-7-14,Guyana,9399,Carry,Faceless Void
vuzhyqixab,William Carter,1989-12-2,Grenada,8802,Support,Ember Spirit
ichyduzek,Daniel Velazquez,1986-8-17,Malawi,8251,Full Support,Meepo
zhomizoco,David Diberardino,1990-5-14,Ghana,7901,Midlane Carry,Elder Titan
awibugi,Bernice Pederson,1996-5-2,Colombia,7503,Carry,Ancient Apparition
pechuxech,Marc Justice,1995-11-22,Cameroon,6138,Full Support,Zeus
cyfycyne,Sue Higdon,1988-12-5,Zambia,7273,Carry,Tusk
pilezhu,Amber Luong,1986-11-17,Micronesia,7502,Midlane Carry,Zeus
bokutezi,Suzanne Sellers,1996-5-10,Brazil,8494,Carry,Viper
asiqep,Sydney Paine,1987-3-27,Saint Vincent & the Grenadines,6567,Midlane Carry,Enchantress
yriqajy,Wayne Mclean,1988-10-27,Singapore,7982,Full Support,Naga Siren
shukibex,Rachael Keenan,1993-7-5,Vietnam,6562,Carry,Bounty Hunter
habithag,Donald Diggs,1985-5-22,Laos,6521,Midlane Carry,Tusk
akolejuva,Linda Pastian,1996-7-26,Comoros,5856,Full Support,Ember Spirit
githojo,Calvin Ash,1989-6-24,Indonesia,9920,Offlaner,Naga Siren
ovumar,Michael Love,1987-10-9,Chad,5371,Offlaner,Outworld Destroyer
tothubuno,Marc Morris,2002-1-1,Croatia,8917,Full Support,Huskar
uzozasi,Agustin Conn,2003-8-27,Serbia,5683,Full Support,Axe
ezakhacyde,Dalia Spann,2001-6-17,Congo,6971,Full Support,Shadow Shaman
vupera,Leslie Parker,1998-6-19,Antigua & Deps,6441,Offlaner,Pangolier
ikhikhic,Steven Woods,1995-8-21,Eritrea,7699,Midlane Carry,Spectre
ashogev,Geraldine Hardy,1993-8-10,Colombia,7524,Offlaner,Earth Spirit
shicycet,Michael Morgan,1986-4-11,Uganda,6165,Carry,Visage
zhuchychizy,Debra Zoutte,1998-6-19,Rwanda,8843,Support,Pudge
zhapyjocuj,Elaine Mcgee,2000-2-4,Malawi,5190,Offlaner,Slardar
kyrimewac,Susan Porter,1991-7-28,Cuba,9601,Support,Magnus
yvykex,John Palmore,1995-2-2,Belarus,5353,Support,Slark
hechozak,Pauline Ellington,1998-12-14,Guyana,7127,Support,Winter Wyvern
ecithez,Leta Burton,1997-10-10,Mauritania,9292,Full Support,Bounty Hunter
minochece,Thomas Pye,1989-9-24,Liechtenstein,6555,Support,Weaver
ashicodu,George Sharma,1993-9-7,Bolivia,7770,Midlane Carry,Rubik
irifaxeny,Walter Thompson,1987-12-17,United States,6720,Carry,Sniper
olyshig,Ruth Armor,1986-11-17,Kazakhstan,7965,Carry,Broodmother
rowecy,Genoveva Emilio,1995-2-17,Poland,7428,Midlane Carry,Disruptor
jofuvo,Rochelle Enge,1991-6-25,Niger,6095,Support,Undying
zaluko,Mark Austin,1993-10-6,Romania,6882,Carry,Grimstroke
ifehal,Pauline Lewis,1992-7-28,Guatemala,8131,Support,Pudge
enecexunu,Tracey Delgado,2005-2-24,Costa Rica,9058,Support,Legion Commander
ijyvokhuth,Willie Bowl,2000-2-13,Antigua & Deps,6255,Support,Invoker
izhyvywox,Ernest Mellow,1986-11-16,Cameroon,5131,Midlane Carry,Vengeful Spirit
unutab,John Rowell,1999-3-21,Cameroon,9524,Full Support,Crystal Maiden
